feature,mean_importance
YearsSinceLastPromotion,-0.010039765929312239
Education,-0.0016815152104656783
TrainingTimesLastYear,-0.0015965644462229145
Gender,-0.0015367660048962062
JobInvolvement,-0.00010517050209618573
PerformanceRating,0.0
MonthlyRate,0.0001518605220147462
DailyRate,0.0002067628438327529
YearsInCurrentRole,0.0003399133776442853
EducationField,0.000908853589241454
HourlyRate,0.000945232719791389
EmployeeNumber,0.001255155832890431
MaritalStatus,0.0015935303063063012
TotalWorkingYears,0.0019277883966759336
PercentSalaryHike,0.002063489394110052
YearsAtCompany,0.0023800073000385
WorkLifeBalance,0.002772395072431988
Department,0.003874116276447592
RelationshipSatisfaction,0.003949210753157251
YearsWithCurrManager,0.005995818079758375
EnvironmentSatisfaction,0.006352410284669452
DistanceFromHome,0.007032421988393633
BusinessTravel,0.0076048994366620494
JobRole,0.009041394648685452
NumCompaniesWorked,0.01018173426989748
JobLevel,0.012150526704516195
JobSatisfaction,0.012213537784691742
Age,0.013099625139567117
StockOptionLevel,0.016229228566084254
MonthlyIncome,0.022282180334073844
OverTime,0.06875833882982262
