feature,mean_importance
DailyRate,-0.00831268836878376
HourlyRate,-0.0033613264185768043
YearsAtCompany,-0.0033149587773793733
Gender,-0.0016386530398476706
RelationshipSatisfaction,-0.001321449476612857
JobInvolvement,-0.0011366483455168108
EmployeeNumber,-0.0010198065099282227
EducationField,-0.0007541344890610203
PercentSalaryHike,-0.0004159224643693893
Department,0.0
PerformanceRating,0.0
YearsSinceLastPromotion,0.0005055548868815541
Education,0.0005838814800702252
MonthlyRate,0.0007148236931279972
MaritalStatus,0.0014995431158210005
JobSatisfaction,0.0016984148154482015
YearsInCurrentRole,0.0019580425788852775
BusinessTravel,0.0019704513816449776
WorkLifeBalance,0.002573770211484394
EnvironmentSatisfaction,0.002753543505450462
DistanceFromHome,0.0032791701477667746
NumCompaniesWorked,0.0037940409243425567
TrainingTimesLastYear,0.0040344669786851585
TotalWorkingYears,0.0044384409174346275
JobLevel,0.004788788592099613
YearsWithCurrManager,0.006525899368591881
JobRole,0.009621867494980462
StockOptionLevel,0.0097711759239961
Age,0.013204067452356338
MonthlyIncome,0.025425499239631354
OverTime,0.0725434528809336
