feature,mean_importance
PercentSalaryHike,-0.004351405917608642
MonthlyRate,-0.0026702425389868332
EmployeeNumber,-0.0020828273419356224
Education,-0.0011801414497762063
EducationField,-0.0009749305030556599
Gender,-0.0002625469781379564
DailyRate,-0.00010845349781702928
PerformanceRating,0.0
JobInvolvement,3.7712355548014107e-05
WorkLifeBalance,0.00011898950649940066
EnvironmentSatisfaction,0.0005498421920140051
YearsAtCompany,0.0007015756831091569
TrainingTimesLastYear,0.0015297516474540474
YearsInCurrentRole,0.0015538844358735982
MaritalStatus,0.0016615635768304714
JobSatisfaction,0.0025440346085834563
Department,0.0031257888259935028
YearsSinceLastPromotion,0.003127540966745268
HourlyRate,0.003237985343164729
TotalWorkingYears,0.0039776876339397416
DistanceFromHome,0.004684698082438576
JobLevel,0.005111765848945271
Age,0.005287447873658602
BusinessTravel,0.0064428704339138275
StockOptionLevel,0.007204419902247694
RelationshipSatisfaction,0.008378285382217843
NumCompaniesWorked,0.009648313405598208
YearsWithCurrManager,0.011155950189113107
JobRole,0.013287048940615631
MonthlyIncome,0.028750732247848788
OverTime,0.03422856597932945
