feature,mean_importance
JobLevel,-0.0012757342834518349
MonthlyRate,-0.0007357200277531506
DailyRate,-0.0006014546957177957
JobSatisfaction,-0.0005102678517629577
YearsInCurrentRole,-0.0005102646650206432
EmployeeNumber,-0.0003284577590647597
TrainingTimesLastYear,-0.00010955496783828788
PerformanceRating,0.0
JobInvolvement,0.0
BusinessTravel,0.0
Gender,6.293862318246246e-05
Education,0.0003398779951776842
EducationField,0.0003928376835852343
PercentSalaryHike,0.0011011144158469932
MaritalStatus,0.001185104157893213
MonthlyIncome,0.0014119403341461222
HourlyRate,0.0015910453904650513
WorkLifeBalance,0.0016272353967828556
JobRole,0.0026025049826686186
YearsSinceLastPromotion,0.0029211592012836516
RelationshipSatisfaction,0.003240470552212449
Department,0.003709870309502483
YearsAtCompany,0.003713187953464725
NumCompaniesWorked,0.005649198760400454
Age,0.006984077336131244
DistanceFromHome,0.007043480591752449
TotalWorkingYears,0.007229157107795791
YearsWithCurrManager,0.008016701192060105
StockOptionLevel,0.008292559497544306
EnvironmentSatisfaction,0.009654439937805204
OverTime,0.027039441134198372
