feature,mean_importance
YearsSinceLastPromotion,-0.0069114766085064065
Gender,-0.0038399533075791693
PercentSalaryHike,-0.0015362501955269337
Education,-0.0005226092183004072
TrainingTimesLastYear,-0.00034325655883467033
PerformanceRating,0.0
EducationField,0.00023776692927618415
DailyRate,0.00040181784301056566
HourlyRate,0.00046780366014436136
BusinessTravel,0.0007090768112715806
JobInvolvement,0.0007769065988791013
YearsInCurrentRole,0.0009213024243422297
DistanceFromHome,0.0009665231516719275
WorkLifeBalance,0.0016333859839449683
MonthlyRate,0.0018568376571380218
MaritalStatus,0.0023632914925444614
EmployeeNumber,0.0024482269244652023
YearsAtCompany,0.0027017159666204438
TotalWorkingYears,0.0028795828976569625
JobRole,0.0036111792332938044
YearsWithCurrManager,0.003943054726561502
Department,0.004703235405964112
EnvironmentSatisfaction,0.005504877982072065
RelationshipSatisfaction,0.005874505750561043
NumCompaniesWorked,0.008700512475828648
JobSatisfaction,0.009203238544378201
Age,0.011763866584931448
JobLevel,0.01279063886102295
MonthlyIncome,0.016932915622530187
StockOptionLevel,0.01715337384586718
OverTime,0.06106811644333536
