feature,mean_importance
JobSatisfaction,-0.0054098564956649555
EnvironmentSatisfaction,-0.004753105503222543
MonthlyRate,-0.0037888012816869156
HourlyRate,-0.0027839320277038724
PercentSalaryHike,-0.0010325786385477875
MaritalStatus,-0.0007596968803310955
EmployeeNumber,-0.0006833814052364051
Gender,-0.0004816523101937364
EducationField,-0.00048042983636471527
YearsInCurrentRole,-0.0001413728848179585
PerformanceRating,0.0
Education,7.397009606797677e-05
BusinessTravel,0.0004413382677909805
RelationshipSatisfaction,0.0006041957235217276
JobInvolvement,0.0026004989205661968
Department,0.0028330438691251516
JobLevel,0.0028562753352853187
NumCompaniesWorked,0.003107345331828981
WorkLifeBalance,0.004039667018898796
StockOptionLevel,0.004062300035526134
TrainingTimesLastYear,0.004340013454324198
DailyRate,0.004707983269150662
DistanceFromHome,0.004773571197828686
YearsSinceLastPromotion,0.005103069320220033
TotalWorkingYears,0.00565384736294271
YearsAtCompany,0.005928687807945654
YearsWithCurrManager,0.00808623148751727
JobRole,0.008349832887666497
Age,0.011891408467191566
MonthlyIncome,0.026043033789238668
OverTime,0.040764051657178835
