feature,mean_importance
YearsSinceLastPromotion,-0.0074854772863787835
Education,-0.0041474867176370615
Gender,-0.003996317242774628
PercentSalaryHike,-0.0035968314047866933
TrainingTimesLastYear,-0.0013195776425708905
EmployeeNumber,-0.0010867075783103197
WorkLifeBalance,-0.00039240724365454673
PerformanceRating,-0.00010198214037798747
MonthlyRate,-7.25458746738017e-05
DistanceFromHome,0.0004327409563640194
YearsInCurrentRole,0.001124373863772854
JobInvolvement,0.0011890343527295676
EducationField,0.0018060129233931298
BusinessTravel,0.0025427712276664626
TotalWorkingYears,0.0035019418738982287
DailyRate,0.0037303662391095283
EnvironmentSatisfaction,0.004063392414845957
JobRole,0.004876014765007796
HourlyRate,0.005396581926704313
MaritalStatus,0.005784650590564033
NumCompaniesWorked,0.005939900157026112
YearsAtCompany,0.006848699752249332
RelationshipSatisfaction,0.00697718769866702
YearsWithCurrManager,0.00888006223469735
Department,0.008930034813721798
JobSatisfaction,0.013359931981650575
JobLevel,0.01353850841631612
Age,0.017319230349568428
StockOptionLevel,0.018353813737504353
MonthlyIncome,0.032667216147731284
OverTime,0.07293131428495116
