feature,mean_importance
YearsInCurrentRole,-0.001694916448600825
JobInvolvement,-0.0013804706331036476
HourlyRate,-0.0011147816610871941
TotalWorkingYears,-0.0003348162863406223
TrainingTimesLastYear,-0.00032321316240173646
RelationshipSatisfaction,0.0
PerformanceRating,0.0
WorkLifeBalance,0.0
Gender,0.0
MaritalStatus,0.0
EducationField,0.0
Education,0.0
PercentSalaryHike,0.00025888943066650907
EmployeeNumber,0.0004423621783323117
MonthlyRate,0.0006680345172194957
DailyRate,0.0014443046613366816
BusinessTravel,0.0019977507388698077
Department,0.0021586082655775775
JobLevel,0.0037912054673676756
YearsSinceLastPromotion,0.004260440447147762
EnvironmentSatisfaction,0.00512844368220391
JobSatisfaction,0.00565816704602431
NumCompaniesWorked,0.006181535414587491
YearsAtCompany,0.0067515951638284725
MonthlyIncome,0.007729319887899622
Age,0.008730504659179017
JobRole,0.009828471344223821
DistanceFromHome,0.01166884844930397
YearsWithCurrManager,0.013090230734555753
StockOptionLevel,0.018887299217818655
OverTime,0.04565758143980503
