feature,mean_importance
MonthlyRate,-0.00682068717016846
PercentSalaryHike,-0.004409027604885274
DailyRate,-0.0026045859884122335
Education,-0.0009252622232501339
EducationField,-0.0004111623647961027
PerformanceRating,0.0
Gender,0.0003813175301722316
YearsInCurrentRole,0.0005577693468068468
MaritalStatus,0.0008918431972552377
TrainingTimesLastYear,0.0009848920729501388
EmployeeNumber,0.0012676845627310417
RelationshipSatisfaction,0.001573627084410456
WorkLifeBalance,0.001576130750771876
YearsAtCompany,0.0016626350971463365
JobInvolvement,0.0028435260357274283
EnvironmentSatisfaction,0.004073563731706409
HourlyRate,0.0044874411953719886
StockOptionLevel,0.00463113008773558
YearsSinceLastPromotion,0.004738323891055019
JobLevel,0.005081203739774998
TotalWorkingYears,0.005185557653188899
JobSatisfaction,0.005916181196026993
Department,0.006787914425669594
Age,0.007113502394486026
DistanceFromHome,0.0074717206983888175
BusinessTravel,0.01070357640830113
JobRole,0.01591742648410237
NumCompaniesWorked,0.016891295420809627
YearsWithCurrManager,0.017877509290536144
MonthlyIncome,0.027716179993952185
OverTime,0.04413490049707615
