feature,mean_importance
EmployeeNumber,-0.00681300993717906
HourlyRate,-0.006376269097561993
StockOptionLevel,-0.003576054521748806
JobSatisfaction,-0.002576574901180295
MaritalStatus,-0.0018272768231246794
EducationField,-0.0006535458726144693
PercentSalaryHike,-0.0006234223689244534
PerformanceRating,0.0
Education,0.0007635706728141179
Gender,0.000880599452734554
JobLevel,0.0014035534684428974
MonthlyRate,0.0018563618209191056
WorkLifeBalance,0.0029172230437828793
TotalWorkingYears,0.003124517197026766
YearsInCurrentRole,0.003296874850110798
JobInvolvement,0.0033967344756807073
YearsAtCompany,0.004553127340702989
DailyRate,0.004885040048390754
TrainingTimesLastYear,0.0054729590959230355
RelationshipSatisfaction,0.007005149326002058
EnvironmentSatisfaction,0.007586781921022167
Department,0.00761137582999869
NumCompaniesWorked,0.0077909721591967185
JobRole,0.008359473238431147
BusinessTravel,0.0095893285950295
YearsSinceLastPromotion,0.009835951709175107
DistanceFromHome,0.01529318048135444
Age,0.015337718871221895
YearsWithCurrManager,0.01640972159701981
MonthlyIncome,0.03911311419443643
OverTime,0.060925922757765906
