feature,mean_importance
YearsSinceLastPromotion,-0.006641687443378108
DailyRate,-0.003751516754084283
Gender,-0.0022775783502450575
MonthlyRate,-0.0018713815944885193
TotalWorkingYears,-0.001186147273230409
Education,-0.0011744063814944305
YearsInCurrentRole,-0.0010938634805731761
EducationField,-0.0009998672536043808
YearsAtCompany,-0.0006163549303872306
PercentSalaryHike,-0.00044643344767939517
PerformanceRating,0.0
TrainingTimesLastYear,0.00022911050889280472
HourlyRate,0.0009936448751991511
MaritalStatus,0.0017402214058610643
JobInvolvement,0.003198167192647994
WorkLifeBalance,0.0035319498240625746
EmployeeNumber,0.004294520719917627
DistanceFromHome,0.004903874281261644
Department,0.005030100738296417
EnvironmentSatisfaction,0.005176208996984222
YearsWithCurrManager,0.005594764676555464
RelationshipSatisfaction,0.006994724303267896
BusinessTravel,0.009387762943492384
JobRole,0.012385157445286144
StockOptionLevel,0.013036894933315201
JobLevel,0.013885686941499432
NumCompaniesWorked,0.013893071465773154
JobSatisfaction,0.014736915901152869
Age,0.016431516257116963
MonthlyIncome,0.023270798922076417
OverTime,0.0748109475902726
