feature,mean_importance
DailyRate,-0.0050362785452752745
HourlyRate,-0.002222719829638453
MonthlyRate,-0.002048840914794492
JobInvolvement,-0.001361711081155692
JobSatisfaction,-0.000999026664681235
Gender,-0.0008735916575383195
YearsAtCompany,-0.0007796237357119096
EmployeeNumber,-0.0002506991908187817
PercentSalaryHike,-9.110152511262459e-05
Department,-7.105738246482307e-05
YearsInCurrentRole,-4.0211746722829124e-05
Education,-3.9084213141249435e-05
PerformanceRating,0.0
EducationField,0.0004783056131935193
BusinessTravel,0.0010361743911138865
TrainingTimesLastYear,0.0013433437671809933
MaritalStatus,0.0015318482686906055
YearsSinceLastPromotion,0.002186753612651893
WorkLifeBalance,0.002206242468475872
JobLevel,0.0023551272389600196
RelationshipSatisfaction,0.003233329812573238
NumCompaniesWorked,0.0033847680694978565
DistanceFromHome,0.003593789722071683
StockOptionLevel,0.006142885114455132
YearsWithCurrManager,0.006310639071533297
TotalWorkingYears,0.006588193845275703
EnvironmentSatisfaction,0.006880187602907262
Age,0.007335529506443261
JobRole,0.009157176489945507
MonthlyIncome,0.02656856430182125
OverTime,0.05932711209884952
