feature,mean_importance
EmployeeNumber,-0.0045924832271349355
TotalWorkingYears,-0.0033774130550551116
JobSatisfaction,-0.002665722747094834
Gender,-0.0023998820004872746
Education,-0.002333097794923522
BusinessTravel,-0.001973225693232472
HourlyRate,-0.0012298341222235498
MaritalStatus,-0.001065284827088997
YearsAtCompany,-0.0008277493090557697
RelationshipSatisfaction,-0.000774057051249033
JobInvolvement,-0.00024358753136749511
TrainingTimesLastYear,-9.67731534305294e-05
PerformanceRating,0.0
EducationField,2.9775339827287085e-06
PercentSalaryHike,0.00015858882969846944
JobRole,0.0005576263393720415
DailyRate,0.0006326754319840311
MonthlyRate,0.000862907004564728
YearsWithCurrManager,0.0009424566947286994
Department,0.001590973373919502
YearsSinceLastPromotion,0.0018324908394337647
WorkLifeBalance,0.0020539112846897577
NumCompaniesWorked,0.0036440150290014462
YearsInCurrentRole,0.0037561521379808837
JobLevel,0.0037653867575646593
StockOptionLevel,0.003771499270238232
EnvironmentSatisfaction,0.004437076816432972
DistanceFromHome,0.00556917202035343
Age,0.018147663084689635
MonthlyIncome,0.03739586611666408
OverTime,0.07370863504921646
