feature,mean_importance
EmployeeNumber,-0.001853174971970628
HourlyRate,-0.0011835052128549629
Education,-0.0007212965201359389
PerformanceRating,0.0
BusinessTravel,8.773561002143327e-05
EducationField,0.0003900728488009375
JobInvolvement,0.000516304323483796
RelationshipSatisfaction,0.0006440425755021462
Gender,0.0007142484822409423
MonthlyRate,0.0007945388060403791
JobLevel,0.0008144493322925662
PercentSalaryHike,0.0011589372048525614
WorkLifeBalance,0.0014125319246659606
JobRole,0.001621910255107617
YearsInCurrentRole,0.0016896813039839142
TrainingTimesLastYear,0.001771600599256895
YearsSinceLastPromotion,0.00205438311557411
YearsAtCompany,0.0021114770988727716
JobSatisfaction,0.002307657101628724
EnvironmentSatisfaction,0.003310433437758742
StockOptionLevel,0.003673522052056011
NumCompaniesWorked,0.004199790741457055
DistanceFromHome,0.004207283960534114
TotalWorkingYears,0.005037946677166139
YearsWithCurrManager,0.006196336979155881
DailyRate,0.006965082626508479
MaritalStatus,0.008974221230983459
Department,0.011258675497275595
Age,0.011669354160981683
OverTime,0.03031564084276205
MonthlyIncome,0.032354485564084975
