feature,mean_importance
MaritalStatus,-0.0017394151388367418
EducationField,-0.0015683186655997105
HourlyRate,-0.0012414239734821475
PerformanceRating,0.0
Education,0.0
Gender,0.0
YearsInCurrentRole,0.00020066867907447827
PercentSalaryHike,0.0008652784793156787
WorkLifeBalance,0.0010889455991882845
EmployeeNumber,0.0013415247383053441
JobSatisfaction,0.0013797561880441345
JobInvolvement,0.0016084780949304767
TrainingTimesLastYear,0.0017142999753343435
DailyRate,0.001814256314409013
TotalWorkingYears,0.0018582669961262122
MonthlyRate,0.0018753696334672166
NumCompaniesWorked,0.0024824240837535206
RelationshipSatisfaction,0.002537502913141232
YearsSinceLastPromotion,0.0031819444375911663
Department,0.0032898998372426157
BusinessTravel,0.004427362302421823
StockOptionLevel,0.005231044128643669
JobLevel,0.006067346121741568
DistanceFromHome,0.007245679322675769
YearsAtCompany,0.009587466788213239
EnvironmentSatisfaction,0.009865476100447667
Age,0.015791421234671664
JobRole,0.016748529929048885
YearsWithCurrManager,0.01924255938159386
MonthlyIncome,0.02082846326726471
OverTime,0.057962705551117544
