feature,mean_importance
HourlyRate,-0.010517114945224526
JobLevel,-0.003464495671308343
BusinessTravel,-0.0006860420215363039
Education,-6.335070382373909e-05
EducationField,-5.8557546157178567e-05
PerformanceRating,0.0
PercentSalaryHike,0.0001219788454422277
Gender,0.0007553093586175841
JobInvolvement,0.0012078985492718574
JobRole,0.0017152160182966503
YearsInCurrentRole,0.0017892778990189929
TotalWorkingYears,0.00326683451926153
WorkLifeBalance,0.004153254127726625
MonthlyRate,0.0068181317142332
EmployeeNumber,0.0071129060297887795
DistanceFromHome,0.007673397328148757
MaritalStatus,0.008371345473624192
TrainingTimesLastYear,0.009293706653111999
DailyRate,0.009831199962305604
YearsWithCurrManager,0.010107644640730874
Age,0.010945594217236353
Department,0.01131982651558392
YearsSinceLastPromotion,0.014038003026435642
JobSatisfaction,0.01482468163402697
MonthlyIncome,0.015346406692621472
RelationshipSatisfaction,0.016075994188237984
YearsAtCompany,0.016240789948356447
NumCompaniesWorked,0.017454709654754486
StockOptionLevel,0.021728120484756485
EnvironmentSatisfaction,0.02506503006614621
OverTime,0.06284730064819091
