feature,mean_importance
EducationField,-0.004473213668555132
MonthlyRate,-0.0042196665894975284
EmployeeNumber,-0.0030536120034416747
MaritalStatus,-0.002266879893841933
Gender,-0.00024598579769077313
PerformanceRating,0.0
HourlyRate,0.00036835083884966257
YearsInCurrentRole,0.000399644202888072
Education,0.0006514211850634722
PercentSalaryHike,0.0013386730162600724
DistanceFromHome,0.002167630328823944
TotalWorkingYears,0.0033708806053387775
WorkLifeBalance,0.004462208609710328
Department,0.005185650928558561
Age,0.005393720073548857
JobInvolvement,0.006069176942950172
JobLevel,0.006087998724009736
JobSatisfaction,0.0062123017698637924
DailyRate,0.007008468818723812
YearsAtCompany,0.0075167189463362875
BusinessTravel,0.007545978480678095
StockOptionLevel,0.0080364707257372
RelationshipSatisfaction,0.008434236924401161
YearsSinceLastPromotion,0.009534915929629684
EnvironmentSatisfaction,0.010188808681536866
TrainingTimesLastYear,0.010930805592881976
JobRole,0.015274410505242808
NumCompaniesWorked,0.021136007494467014
YearsWithCurrManager,0.021519814310498563
MonthlyIncome,0.040208119643240045
OverTime,0.06210612022320102
