feature,mean_importance
EnvironmentSatisfaction,-0.010423144982864063
MonthlyRate,-0.0019010924784212291
JobSatisfaction,-0.00093902484501448
EmployeeNumber,-0.0006887240706151321
HourlyRate,-0.0005799401181288521
Gender,-0.00016209617805191813
RelationshipSatisfaction,-0.00011408883685888327
PercentSalaryHike,-0.00010131401556168207
Education,-9.280711967543098e-05
YearsAtCompany,-7.339125713959894e-05
PerformanceRating,0.0
WorkLifeBalance,0.0009352386774643118
NumCompaniesWorked,0.0009423408342948303
TotalWorkingYears,0.000954179620760709
JobInvolvement,0.0012328074413365919
TrainingTimesLastYear,0.001348169595617521
EducationField,0.0019572059573847887
YearsSinceLastPromotion,0.002352442747802286
YearsInCurrentRole,0.0023776000281243936
DailyRate,0.0028349864300180605
BusinessTravel,0.0033032390530880807
JobRole,0.003841101931344204
JobLevel,0.004226287172258747
Age,0.004458117547594631
StockOptionLevel,0.005314301751095318
DistanceFromHome,0.005954823707516932
MaritalStatus,0.006160710395134705
Department,0.00703268505292679
YearsWithCurrManager,0.00788442854370689
MonthlyIncome,0.02884328345675328
OverTime,0.03657486595782705
