feature,mean_importance
YearsInCurrentRole,-0.0025399232856413213
WorkLifeBalance,-0.0025132229615605906
MonthlyRate,-0.0014666514797018638
JobRole,-0.0013814851085092394
JobSatisfaction,-0.0013030905684591533
HourlyRate,-0.0011604166708976237
DailyRate,-0.0009714807336126174
TrainingTimesLastYear,-3.0627098422952856e-05
PerformanceRating,0.0
BusinessTravel,9.124763212443598e-05
PercentSalaryHike,0.00017411188430925816
Gender,0.0001819477813448045
Education,0.0003037670662901726
JobInvolvement,0.0007025636044441063
EducationField,0.0012440385997929293
RelationshipSatisfaction,0.001707522066150946
EmployeeNumber,0.0020644723105572417
YearsAtCompany,0.002996004764366356
YearsWithCurrManager,0.0034084159690414228
YearsSinceLastPromotion,0.003958235869616122
JobLevel,0.004009945970269257
StockOptionLevel,0.004910043576348433
Age,0.006005632357115986
DistanceFromHome,0.0060220341266390195
MonthlyIncome,0.0063581127481945
MaritalStatus,0.0072529630441444
EnvironmentSatisfaction,0.009896705915755876
NumCompaniesWorked,0.011065828392294919
Department,0.012712434354100476
TotalWorkingYears,0.0157832178527622
OverTime,0.036119706223061245
