feature,mean_importance
DailyRate,-0.001089528205996637
JobSatisfaction,-0.0005825274008807724
HourlyRate,-0.00041201454048763744
TotalWorkingYears,-0.00026302346749758066
Gender,-0.00020337091102032857
Education,0.0
EducationField,0.0
PerformanceRating,0.0
YearsInCurrentRole,0.0001430440066507943
PercentSalaryHike,0.00015367435403831342
JobInvolvement,0.000258644643508199
Department,0.0002811935752121575
RelationshipSatisfaction,0.00041093184403122595
MonthlyRate,0.0004442054913014859
EmployeeNumber,0.0004824146985877853
WorkLifeBalance,0.0008470856944057137
YearsAtCompany,0.0009622130126666351
TrainingTimesLastYear,0.0010651807853083062
BusinessTravel,0.0012182217576373721
DistanceFromHome,0.0012631244516024154
MaritalStatus,0.0017007863768093157
YearsSinceLastPromotion,0.001775954014215253
NumCompaniesWorked,0.002885933772803562
JobLevel,0.0032618622253489105
EnvironmentSatisfaction,0.004208744609755022
JobRole,0.005265660568341301
StockOptionLevel,0.007391540075160042
YearsWithCurrManager,0.008864340069363486
Age,0.009064845025336799
MonthlyIncome,0.01589316308949502
OverTime,0.05989004231419507
