feature,mean_importance
RelationshipSatisfaction,-0.0013477745620807502
MonthlyRate,-0.0005283040742804946
HourlyRate,-0.0004296172275693122
DailyRate,-0.00038609448552395786
JobInvolvement,-0.0002917505146775801
PercentSalaryHike,-6.260026867426216e-05
WorkLifeBalance,0.0
PerformanceRating,0.0
Education,0.0
EducationField,0.0
Gender,0.0
YearsInCurrentRole,0.0
BusinessTravel,4.8259933507543984e-05
MaritalStatus,0.00020897002956875576
TrainingTimesLastYear,0.0003093991829780429
EmployeeNumber,0.00046330418995412794
Department,0.0011680211482885117
TotalWorkingYears,0.001209534262962364
DistanceFromHome,0.002059950317651993
JobLevel,0.0029697167247008218
YearsSinceLastPromotion,0.0032574228014725206
EnvironmentSatisfaction,0.003713876338268285
JobRole,0.005171471748703149
JobSatisfaction,0.005180933455335035
YearsAtCompany,0.005821836586510065
StockOptionLevel,0.00801830766095002
NumCompaniesWorked,0.008331681653440014
Age,0.010515627547841144
YearsWithCurrManager,0.013281648433658155
MonthlyIncome,0.018765094998149545
OverTime,0.035245683669613004
