feature,mean_importance
HourlyRate,-0.013221922614823477
Education,-0.011525686328151897
Gender,-0.00842583076534259
JobInvolvement,-0.007431954562968246
DailyRate,-0.00708032663099033
TotalWorkingYears,-0.005510498188908308
RelationshipSatisfaction,-0.0032472208651556644
PercentSalaryHike,-0.0015957430260642447
EmployeeNumber,-0.0012689355122149858
JobSatisfaction,-0.0011974466872276101
PerformanceRating,-7.525739983791358e-05
EducationField,0.00020854992533565487
YearsInCurrentRole,0.0008310730613420136
MonthlyRate,0.005166829292176378
TrainingTimesLastYear,0.0068800892331821965
Department,0.007438450477433456
EnvironmentSatisfaction,0.008556161591313349
YearsAtCompany,0.010013817250069723
MaritalStatus,0.010256808400178407
BusinessTravel,0.011207339921466709
DistanceFromHome,0.014128094118068512
WorkLifeBalance,0.01527651816445914
JobRole,0.01837467358739565
JobLevel,0.01841029050078693
NumCompaniesWorked,0.018432054206744618
YearsSinceLastPromotion,0.018948924651026433
YearsWithCurrManager,0.02004314472053619
StockOptionLevel,0.022530429788569208
Age,0.027924275564094925
MonthlyIncome,0.06562343832919385
OverTime,0.21060680301462922
