feature,mean_importance
HourlyRate,-0.0013381838025830705
JobSatisfaction,-0.001228377281537385
JobLevel,-0.0011538083916217245
EmployeeNumber,-0.0007046814956064851
Education,-0.0006009893901113506
DailyRate,-6.66908309466363e-05
TrainingTimesLastYear,-1.5634529606067816e-06
WorkLifeBalance,0.0
PerformanceRating,0.0
Gender,4.951165479449848e-06
YearsInCurrentRole,3.637698579452842e-05
JobInvolvement,0.00048659775368715686
EducationField,0.0006494203755196048
Department,0.0008519566675987078
PercentSalaryHike,0.0010501429031405164
MaritalStatus,0.0015184738287584265
MonthlyRate,0.0015641336351300606
BusinessTravel,0.0024930232402777474
TotalWorkingYears,0.002539241005979542
RelationshipSatisfaction,0.002540248843648274
JobRole,0.0026135838657374345
NumCompaniesWorked,0.002631171216699324
YearsWithCurrManager,0.0046236814410533286
DistanceFromHome,0.005019044530591721
Age,0.005907627853417474
MonthlyIncome,0.0059303776553985
YearsSinceLastPromotion,0.006781273823831191
YearsAtCompany,0.007196925562061663
EnvironmentSatisfaction,0.007595903106381729
StockOptionLevel,0.013448975706525557
OverTime,0.031171497579386597
