feature,mean_importance
YearsSinceLastPromotion,-0.002549961021717928
TrainingTimesLastYear,-0.0017520893779662595
Gender,-0.0014251804002858748
EmployeeNumber,-0.001390519002529189
Education,-0.0009302242391298843
PercentSalaryHike,-0.00026667181906429025
PerformanceRating,0.0
HourlyRate,0.00014568395615289776
MonthlyRate,0.0007162202542458585
EducationField,0.0008812922024269865
YearsAtCompany,0.001058175321087884
Department,0.001139994608270556
YearsInCurrentRole,0.0013554005794026546
JobInvolvement,0.0015600905911570706
YearsWithCurrManager,0.0018474897515375344
JobLevel,0.0019332686725650472
DailyRate,0.0019507820065885139
TotalWorkingYears,0.00231267847702219
WorkLifeBalance,0.0023214044476399186
MaritalStatus,0.0023542177644744976
BusinessTravel,0.002756163214234164
DistanceFromHome,0.005038327477552585
JobRole,0.006816221643927067
EnvironmentSatisfaction,0.007371787744609648
RelationshipSatisfaction,0.008814713222722204
NumCompaniesWorked,0.00940492636929401
JobSatisfaction,0.00968918056470286
StockOptionLevel,0.010739971150276395
Age,0.01170233292835986
MonthlyIncome,0.014188753497388984
OverTime,0.05150038260312645
