feature,mean_importance
JobSatisfaction,-0.0009014638784693885
EmployeeNumber,-0.0008702043541710447
TrainingTimesLastYear,-0.0006033791944485501
MonthlyRate,-0.0003610773327381689
EducationField,-0.00033263835799148824
YearsSinceLastPromotion,-0.0002781293246613248
HourlyRate,-0.00024387194824664337
DailyRate,-0.00011768226536256199
Department,-2.4328011303043074e-05
BusinessTravel,0.0
PerformanceRating,0.0
Education,0.0
JobInvolvement,0.0
WorkLifeBalance,2.3326267174217374e-05
YearsInCurrentRole,0.00042468931076350414
Gender,0.00043845019787654984
MaritalStatus,0.0004980975522334896
RelationshipSatisfaction,0.0006546649974722319
PercentSalaryHike,0.0007818644421237697
JobRole,0.0010913707623117163
NumCompaniesWorked,0.0014711329810447426
DistanceFromHome,0.0020829993712374152
StockOptionLevel,0.0024100821211190835
TotalWorkingYears,0.0032529077031259734
EnvironmentSatisfaction,0.0034250026557328117
JobLevel,0.0034598292103058424
YearsWithCurrManager,0.005439514587195637
Age,0.005796433190879269
YearsAtCompany,0.00843859613135466
MonthlyIncome,0.013911865551124957
OverTime,0.0210961480446721
