feature,mean_importance
MonthlyRate,-0.004662708512123426
JobInvolvement,-0.001558279255085404
EmployeeNumber,-0.0011483416053906792
MaritalStatus,-0.000838848753935062
EducationField,-0.0005379900516771063
Education,-0.0004697917644454597
PercentSalaryHike,-0.00031587597943097954
DailyRate,-7.1451941703992715e-06
PerformanceRating,0.0
Gender,0.00026927400774636736
HourlyRate,0.000375609419820766
TrainingTimesLastYear,0.0007208123286454482
JobLevel,0.0008061978265747394
WorkLifeBalance,0.0010130353407283744
Department,0.0010694174254512023
YearsInCurrentRole,0.0022987601653612134
BusinessTravel,0.0026935363641762853
RelationshipSatisfaction,0.0037924364676389043
YearsSinceLastPromotion,0.004020776895649836
YearsAtCompany,0.004265713442530905
Age,0.00520455966869332
DistanceFromHome,0.005257920540470506
JobRole,0.007414287534952402
JobSatisfaction,0.008016052269106521
YearsWithCurrManager,0.008424231637857493
StockOptionLevel,0.009158985916917795
EnvironmentSatisfaction,0.009278326834221995
TotalWorkingYears,0.00955461203021285
NumCompaniesWorked,0.017852884710079807
MonthlyIncome,0.023164625911815805
OverTime,0.03681492673128354
