feature,mean_importance
JobLevel,-0.003966512962229529
HourlyRate,-0.002305495425473758
YearsInCurrentRole,-0.0020513566992506503
Gender,-0.00084013076140953
DailyRate,-0.0007721210452269145
PerformanceRating,0.0
Education,1.4987095219609614e-05
JobInvolvement,3.743664887795317e-05
JobSatisfaction,0.0003213145175911758
EmployeeNumber,0.0005261315084218232
WorkLifeBalance,0.0005340704183702805
Department,0.000756182283346396
EducationField,0.0008692835297595236
TrainingTimesLastYear,0.0014524870970502811
TotalWorkingYears,0.0017212013507439173
MonthlyRate,0.002669486788947506
BusinessTravel,0.0033282464165266925
JobRole,0.0037444054576511675
PercentSalaryHike,0.003893324757612904
RelationshipSatisfaction,0.004111106375533069
MaritalStatus,0.004585577054484691
YearsAtCompany,0.005461688712782664
NumCompaniesWorked,0.005469205060806348
Age,0.005750098382484281
YearsWithCurrManager,0.007389972679514733
DistanceFromHome,0.009108747336829547
MonthlyIncome,0.010057635044203306
StockOptionLevel,0.010636219865904694
YearsSinceLastPromotion,0.011102161991655934
EnvironmentSatisfaction,0.012116212694971807
OverTime,0.040589296490717505
