feature,mean_importance
YearsSinceLastPromotion,-0.0025051091784870526
TrainingTimesLastYear,-0.0024759993395548686
PercentSalaryHike,-0.0022213636170326455
Education,-0.0012417739091861945
Gender,-0.0011899722354897003
MonthlyRate,-0.00039502648843916523
EmployeeNumber,-4.354713724578074e-05
PerformanceRating,0.0
DailyRate,0.000759904996544658
HourlyRate,0.0007840107194329704
JobInvolvement,0.0007920277766210404
EducationField,0.0009307524406862444
WorkLifeBalance,0.0013474852781311664
YearsAtCompany,0.0013602861620068073
YearsInCurrentRole,0.002215525739670632
YearsWithCurrManager,0.002228767940708276
Department,0.0025452547640397614
BusinessTravel,0.003854287005362589
MaritalStatus,0.0039441728429880476
JobRole,0.004347332419974925
JobLevel,0.004428752526937052
TotalWorkingYears,0.006578779772683152
DistanceFromHome,0.0068346006039084585
RelationshipSatisfaction,0.008444334759479
StockOptionLevel,0.008455673299666988
EnvironmentSatisfaction,0.008807870845023246
NumCompaniesWorked,0.010457321584178735
JobSatisfaction,0.011769403057693894
Age,0.013498469154484915
MonthlyIncome,0.01395826213394703
OverTime,0.05335497909669486
