feature,mean_importance
MaritalStatus,-0.004982840935705046
EmployeeNumber,-0.004075286685890855
PercentSalaryHike,-0.002259984251197478
StockOptionLevel,-0.0015665766859526032
MonthlyRate,-0.0013553969609266248
HourlyRate,-0.0011945431736224866
Gender,-0.0005667023161899931
EducationField,-0.00010372756131387107
PerformanceRating,0.0
JobLevel,0.0003206425168548632
Education,0.000992907619662331
JobSatisfaction,0.0013715467916962988
YearsAtCompany,0.001660914282801651
DailyRate,0.0019618249546058176
NumCompaniesWorked,0.002145673981364804
WorkLifeBalance,0.0028200772844947488
TotalWorkingYears,0.003532006713472069
JobRole,0.003579303540957779
YearsSinceLastPromotion,0.0046186242960939315
TrainingTimesLastYear,0.004656637086133797
BusinessTravel,0.004844507485735417
JobInvolvement,0.0052132578145630435
Department,0.006936886450040492
YearsInCurrentRole,0.007450029506587108
RelationshipSatisfaction,0.00865087235991685
DistanceFromHome,0.008698811647546868
EnvironmentSatisfaction,0.010505495911136475
Age,0.013016333168129779
YearsWithCurrManager,0.014323068992349707
MonthlyIncome,0.029863568402975448
OverTime,0.04424023637317818
