feature,mean_importance
Gender,-0.0032430471337501652
YearsSinceLastPromotion,-0.0025501717110832157
TrainingTimesLastYear,-0.0019239538776473775
EducationField,-0.0006498297612277492
PercentSalaryHike,-0.0006436134089481405
HourlyRate,-0.0002683198166512302
MonthlyRate,-8.786000694176455e-05
PerformanceRating,0.0
Education,0.00011135040818009978
JobInvolvement,0.00016914825887257568
YearsInCurrentRole,0.00028227543604045777
Department,0.0007523509792566774
DailyRate,0.0016873107896055672
TotalWorkingYears,0.0016964895277036818
MaritalStatus,0.0018130271039503488
EmployeeNumber,0.0020057460294303775
WorkLifeBalance,0.0022110460596794002
BusinessTravel,0.002313233646908297
YearsAtCompany,0.0026645099686459896
YearsWithCurrManager,0.0031197855945445997
DistanceFromHome,0.003302952701902395
RelationshipSatisfaction,0.00544870196074132
JobRole,0.006434476618375373
JobLevel,0.008312349065487478
EnvironmentSatisfaction,0.01031166239816389
Age,0.01069609088214657
NumCompaniesWorked,0.01215569475703494
JobSatisfaction,0.01229455757602248
StockOptionLevel,0.013187792481155869
MonthlyIncome,0.022883534862253606
OverTime,0.0557929257390671
