feature,mean_importance
YearsSinceLastPromotion,-0.005450352449623464
Gender,-0.003276860717920904
MonthlyRate,-0.002666054972280152
Education,-0.002366525979818024
EducationField,-0.000692992848317997
TrainingTimesLastYear,-0.0006899069405337799
JobInvolvement,-0.0002219454955455058
PerformanceRating,0.0
HourlyRate,4.003882454598484e-05
PercentSalaryHike,0.0001029004977189163
DailyRate,0.0007510708554172352
YearsAtCompany,0.0007864239196421873
YearsInCurrentRole,0.001001989836195294
MaritalStatus,0.0015809207557797244
TotalWorkingYears,0.001763594291287518
Department,0.0032747257916176053
WorkLifeBalance,0.0040422883477763795
DistanceFromHome,0.004314361595264204
EnvironmentSatisfaction,0.0049096402435493515
RelationshipSatisfaction,0.0050392154274793155
BusinessTravel,0.005106662558336172
EmployeeNumber,0.005721923238278015
YearsWithCurrManager,0.005891414385423765
JobRole,0.006835841469613113
NumCompaniesWorked,0.008695514639268187
Age,0.00907695716854523
JobSatisfaction,0.014484446408933881
StockOptionLevel,0.015276994315643711
JobLevel,0.015587734449425484
MonthlyIncome,0.016770130991855613
OverTime,0.0646834185070354
