feature,mean_importance
PercentSalaryHike,-0.004034102179793187
MonthlyRate,-0.0023755250552783156
EmployeeNumber,-0.0015938200724078034
DailyRate,-0.001308279370441323
Education,-0.00099691053953046
TrainingTimesLastYear,-0.000722689564128487
MaritalStatus,-0.00047227037968802235
YearsAtCompany,-0.00011487273687640353
PerformanceRating,0.0
Gender,9.378343191371875e-05
WorkLifeBalance,0.000444908447861414
EducationField,0.0006842753606441487
JobInvolvement,0.0007041693303019958
YearsSinceLastPromotion,0.0007097152692157494
EnvironmentSatisfaction,0.000969351497262283
YearsInCurrentRole,0.001127032818561724
DistanceFromHome,0.0015065964462102066
HourlyRate,0.0021643252510718082
BusinessTravel,0.0030922773699882944
JobSatisfaction,0.0033809256629450113
TotalWorkingYears,0.0034284855163877028
JobLevel,0.004054900107898618
RelationshipSatisfaction,0.004370698421400554
Department,0.005025421841647659
StockOptionLevel,0.005594896536555016
Age,0.005597162620443452
NumCompaniesWorked,0.00943401277233139
JobRole,0.009562611444281222
YearsWithCurrManager,0.010546804286915411
MonthlyIncome,0.024076672781278653
OverTime,0.03006309071123763
