feature,mean_importance
MonthlyRate,-0.013197767460506271
EmployeeNumber,-0.010123204335189762
JobLevel,-0.008922475861182676
HourlyRate,-0.007194133809678804
BusinessTravel,-0.004961401023260948
YearsInCurrentRole,-0.004543467122668699
MonthlyIncome,-0.003824732049911639
Age,-0.0035370623777312483
DailyRate,-0.0035107757201998323
JobInvolvement,-0.0021039742530484682
WorkLifeBalance,-0.001540730768474774
Gender,-0.0011486850168248353
PercentSalaryHike,-0.0007877108204558004
TotalWorkingYears,-0.0006371963350721877
PerformanceRating,-9.943810074556359e-05
Education,0.0010834402912488273
YearsAtCompany,0.0029573238130268685
EducationField,0.003172770409300041
TrainingTimesLastYear,0.0031904048827693043
JobSatisfaction,0.006361985797795899
DistanceFromHome,0.006386508300335403
EnvironmentSatisfaction,0.007901196044229241
JobRole,0.008346467109801492
StockOptionLevel,0.009034477796328466
Department,0.013781918921603409
NumCompaniesWorked,0.014442389316486203
RelationshipSatisfaction,0.016215655833299137
YearsSinceLastPromotion,0.017348328881573893
MaritalStatus,0.018052259074318778
YearsWithCurrManager,0.02702749957150421
OverTime,0.053719877210043385
