feature,mean_importance
Education,-0.008796020136054794
TrainingTimesLastYear,-0.007747266507534789
EnvironmentSatisfaction,-0.0062943184646892855
YearsSinceLastPromotion,-0.006144466961054806
EmployeeNumber,-0.005293933460947231
StockOptionLevel,-0.004954220447711844
MonthlyRate,-0.0034864429416894384
WorkLifeBalance,-0.0021569836447528747
YearsInCurrentRole,-0.0020612785646555885
PerformanceRating,-0.0012361255585668363
Gender,-0.00036108049116236887
DistanceFromHome,-0.000189559539120987
PercentSalaryHike,5.940537344050201e-05
JobInvolvement,0.0007561057822130235
RelationshipSatisfaction,0.0016937473738796393
DailyRate,0.00360037581029139
YearsAtCompany,0.003681733823309263
Department,0.0036953420506034783
TotalWorkingYears,0.004602573500012919
HourlyRate,0.004661491570932685
YearsWithCurrManager,0.004813091290018834
BusinessTravel,0.006797397900028179
JobRole,0.006902116475087905
EducationField,0.007548776935761126
JobLevel,0.007832362446377061
MaritalStatus,0.01101469622623701
NumCompaniesWorked,0.016356966424897878
JobSatisfaction,0.016938660075988033
Age,0.021366594418930095
MonthlyIncome,0.031858341896078626
OverTime,0.0707732156088638
