feature,mean_importance
DailyRate,-0.016445470623086544
HourlyRate,-0.0067606798427271575
Gender,-0.0065549834182942026
YearsAtCompany,-0.005058378729237456
RelationshipSatisfaction,-0.003221065713456828
EducationField,-0.0011073748385814319
MonthlyRate,-0.0008513371279662785
JobInvolvement,-0.0007998655874384309
PercentSalaryHike,-0.0006286113173487262
Department,-0.0001833223862443556
PerformanceRating,0.0
JobSatisfaction,1.1689218485155806e-05
Education,0.0001622231109773553
TotalWorkingYears,0.0006349636264218805
MaritalStatus,0.0009383824045252731
EmployeeNumber,0.0026143489117794517
YearsSinceLastPromotion,0.0031552044603983644
JobLevel,0.0032482330782398925
TrainingTimesLastYear,0.0035524511762425105
EnvironmentSatisfaction,0.00462431012497515
YearsInCurrentRole,0.005032494551095201
WorkLifeBalance,0.006430838003560602
DistanceFromHome,0.007001143039054703
Age,0.008531821398416429
NumCompaniesWorked,0.009225889912128582
YearsWithCurrManager,0.010306194458149797
BusinessTravel,0.010568554932364948
StockOptionLevel,0.010931802850570516
JobRole,0.013845670731026527
MonthlyIncome,0.03228349282354378
OverTime,0.08762185654012884
