feature,mean_importance
PercentSalaryHike,-0.0046222233314652025
MaritalStatus,-0.004149988607804522
MonthlyRate,-0.001837099013918364
EmployeeNumber,-0.0016704954006024452
Education,-0.0015485172806081304
DailyRate,-0.0009504714678401416
YearsSinceLastPromotion,-0.0009274488702295414
PerformanceRating,0.0
YearsInCurrentRole,0.000401982140418744
Gender,0.0004338495887591498
WorkLifeBalance,0.0004404899533699602
YearsAtCompany,0.0006643699548022908
EducationField,0.0007988846791770032
TrainingTimesLastYear,0.0010764917573294786
TotalWorkingYears,0.0014383929719125944
Age,0.0018770018606879435
JobInvolvement,0.002016208248570639
DistanceFromHome,0.002405205314185932
JobSatisfaction,0.0025322164871362405
HourlyRate,0.003043239587236457
Department,0.003357256054977542
JobLevel,0.003934964736301627
StockOptionLevel,0.0048960749747603335
EnvironmentSatisfaction,0.005068499125498105
RelationshipSatisfaction,0.005825477751371167
BusinessTravel,0.007642023965927813
JobRole,0.00917398942994938
YearsWithCurrManager,0.011101489139025079
NumCompaniesWorked,0.012891041981498052
MonthlyIncome,0.031017957687603216
OverTime,0.03668978455397783
