feature,mean_importance
EmployeeNumber,-0.001224443605131942
EducationField,-0.0006978582832329883
HourlyRate,-0.0004588081747848971
JobInvolvement,-0.00018913706169488843
PerformanceRating,0.0
Gender,0.00016211199448492585
JobSatisfaction,0.00024926807578230515
Education,0.00043321749009043173
TrainingTimesLastYear,0.0007681070856904948
MonthlyRate,0.0010288116309280948
YearsSinceLastPromotion,0.0013252729859123292
MaritalStatus,0.0017454423186949787
BusinessTravel,0.0018504670526521938
PercentSalaryHike,0.001901545742393962
JobLevel,0.0019179990812872249
WorkLifeBalance,0.0020203025497366857
RelationshipSatisfaction,0.0020846214141795882
DailyRate,0.002131124593669842
YearsInCurrentRole,0.0024906117696011144
NumCompaniesWorked,0.0035325881173074226
JobRole,0.003700978249031828
YearsAtCompany,0.004247233433693887
EnvironmentSatisfaction,0.004695513008776431
Department,0.005891634193407491
DistanceFromHome,0.00641008108703337
TotalWorkingYears,0.006549323847757182
StockOptionLevel,0.006762238020914191
YearsWithCurrManager,0.007147706316245395
Age,0.013652448473124478
MonthlyIncome,0.025882342774756352
OverTime,0.04141540959200481
