feature,mean_importance
YearsSinceLastPromotion,-0.006579800295815097
Education,-0.004038319114399091
PercentSalaryHike,-0.003841552932625214
Gender,-0.0022424003467058085
TrainingTimesLastYear,-0.001360135827611997
HourlyRate,-0.0010141311089153838
MonthlyRate,-0.0005395477002413607
PerformanceRating,-2.7509320732965747e-05
YearsInCurrentRole,0.00010724764292747712
JobInvolvement,0.0011840704344656561
DailyRate,0.0015999205759212986
WorkLifeBalance,0.0020075689258290397
EducationField,0.0025905613859456334
MaritalStatus,0.002694174432811536
EmployeeNumber,0.002737498725538234
Department,0.002981970798576483
BusinessTravel,0.0037971707073368053
YearsAtCompany,0.004185585804823355
JobRole,0.004760463355994837
DistanceFromHome,0.0056408290536036024
EnvironmentSatisfaction,0.006357012853743726
YearsWithCurrManager,0.008093617390392282
RelationshipSatisfaction,0.009075102240612764
TotalWorkingYears,0.009326372316924857
StockOptionLevel,0.009777381870806923
NumCompaniesWorked,0.011038468446144489
JobSatisfaction,0.015018000592554615
JobLevel,0.017232639728500764
Age,0.018134042613440583
MonthlyIncome,0.021955057136534416
OverTime,0.07120323840948128
