feature,mean_importance
MonthlyRate,-0.0026030507181618034
PercentSalaryHike,-0.0011202958343829005
MaritalStatus,-0.0010141417465766467
EnvironmentSatisfaction,-0.00095202442288429
TrainingTimesLastYear,-0.000884539781973881
Education,-0.0003797838845972623
Gender,-0.00014929635692283448
PerformanceRating,0.0
HourlyRate,0.000563728080850634
JobInvolvement,0.0006112000105575222
YearsInCurrentRole,0.0007099422863847016
EducationField,0.0010585955403536018
DailyRate,0.0012538030476976659
RelationshipSatisfaction,0.0015798024825953495
EmployeeNumber,0.0018024094284755266
TotalWorkingYears,0.001976960081125878
Department,0.0030099346232859703
DistanceFromHome,0.0038430752011365922
WorkLifeBalance,0.00453209938631306
YearsWithCurrManager,0.004818680810493359
BusinessTravel,0.005312287482135536
JobSatisfaction,0.006024792120907008
JobLevel,0.0066991736694778205
JobRole,0.007076604551600673
YearsSinceLastPromotion,0.007743910189495018
NumCompaniesWorked,0.00828060831225944
YearsAtCompany,0.013777426371380509
Age,0.01643042280318201
StockOptionLevel,0.01758063694699079
MonthlyIncome,0.024282378045296815
OverTime,0.033827115127230425
