feature,mean_importance
HourlyRate,-0.006074195340298472
YearsInCurrentRole,-0.005623372065275467
MonthlyRate,-0.0016710236890538743
BusinessTravel,-0.0014614418170511788
JobInvolvement,-0.0007954746688156655
DailyRate,-0.0006163625984973887
Gender,-0.00047199761723609734
Education,-0.0002846778751871448
JobLevel,-0.0002483979937066727
PerformanceRating,0.0
PercentSalaryHike,6.659243811193427e-05
EducationField,0.0013129160285652252
EmployeeNumber,0.0017310820064962429
JobRole,0.0025252556983616945
RelationshipSatisfaction,0.0025797733977175443
DistanceFromHome,0.003168366602563277
TrainingTimesLastYear,0.003611193551882874
JobSatisfaction,0.0037586330386530807
WorkLifeBalance,0.0039016026723813547
TotalWorkingYears,0.004364726177948375
MaritalStatus,0.004984906129713829
Department,0.0051493946347986545
YearsWithCurrManager,0.005924953048343418
YearsAtCompany,0.008589055545486547
YearsSinceLastPromotion,0.00933358039852964
NumCompaniesWorked,0.009537425444221082
Age,0.009620796460193948
StockOptionLevel,0.012519826288565817
EnvironmentSatisfaction,0.012597306874558812
MonthlyIncome,0.013612288801187644
OverTime,0.031122603325087272
