feature,mean_importance
YearsSinceLastPromotion,-0.02997676554832356
HourlyRate,-0.021338048604154447
DailyRate,-0.014885557206404032
TrainingTimesLastYear,-0.013496920736062434
YearsInCurrentRole,-0.007790152437913233
Education,-0.006905323414460862
Gender,-0.005524494349616349
JobInvolvement,-0.002181435718069702
PercentSalaryHike,-0.001353850126749312
PerformanceRating,-0.00032425901298942516
MaritalStatus,-0.00018731623844205902
EducationField,-9.328592078676756e-05
DistanceFromHome,0.0021226418646770107
YearsAtCompany,0.0040182524505122386
Department,0.010201541800157688
MonthlyRate,0.011551792732168664
TotalWorkingYears,0.012172991440242531
Age,0.02040646069344596
EmployeeNumber,0.020790474964292628
WorkLifeBalance,0.02267611749346541
EnvironmentSatisfaction,0.025325108555944074
RelationshipSatisfaction,0.025757741267864342
BusinessTravel,0.027931413827975704
JobLevel,0.03199742624605606
StockOptionLevel,0.032385116679191105
NumCompaniesWorked,0.032959019228280526
JobRole,0.03508888714678167
YearsWithCurrManager,0.03843266864206692
JobSatisfaction,0.04223828979032296
MonthlyIncome,0.04949070226482057
OverTime,0.17718658583579538
