feature,mean_importance
HourlyRate,-0.00807944411558179
EducationField,-0.0035672956242689515
YearsAtCompany,-0.0030997748572016647
Gender,-0.0029235122118481892
JobInvolvement,-0.0014801902933543997
DistanceFromHome,-0.001314221053131226
MonthlyRate,-0.0012483441316041622
Department,-0.000785353286563073
RelationshipSatisfaction,-0.0003279301304458304
Education,-0.0002294497860607314
PerformanceRating,0.0
EmployeeNumber,0.0007331323471906681
YearsWithCurrManager,0.0010309621650544942
MaritalStatus,0.001051675141945585
YearsInCurrentRole,0.001339802095082576
DailyRate,0.0015159061607901813
JobSatisfaction,0.0016613912390198715
TotalWorkingYears,0.002470249731864005
JobLevel,0.0028305546079708368
WorkLifeBalance,0.0031429106465855504
PercentSalaryHike,0.003332887948460961
TrainingTimesLastYear,0.004873830959191005
YearsSinceLastPromotion,0.0054501803340542
BusinessTravel,0.0065261932552832195
NumCompaniesWorked,0.009007390721011
EnvironmentSatisfaction,0.011233882155388985
Age,0.011489953056253199
StockOptionLevel,0.013376962722565644
MonthlyIncome,0.014058369893804112
JobRole,0.014072875037269849
OverTime,0.08952441493822363
