feature,mean_importance
MaritalStatus,-0.0042276293917469345
EmployeeNumber,-0.0025158143539229295
HourlyRate,-0.001616362919847869
StockOptionLevel,-0.0009851260596998811
EducationField,-0.0009459677809170342
PerformanceRating,0.0
Gender,9.536497046374049e-05
DailyRate,0.00024101260728101037
PercentSalaryHike,0.00030547754730037013
Education,0.0006127216100125455
MonthlyRate,0.0007666446226638257
JobLevel,0.0007811315921071093
BusinessTravel,0.0015349277086124991
JobSatisfaction,0.0015430986827405847
Department,0.0031587575125734623
JobInvolvement,0.0033543565408122532
WorkLifeBalance,0.0035248123965298415
JobRole,0.004284555903695775
YearsSinceLastPromotion,0.004418711676554587
TrainingTimesLastYear,0.004836206111517483
NumCompaniesWorked,0.004857947389278294
TotalWorkingYears,0.004948688384140687
YearsAtCompany,0.004948916981789575
EnvironmentSatisfaction,0.005089601829414347
YearsInCurrentRole,0.00598370028572387
RelationshipSatisfaction,0.006325424957522518
DistanceFromHome,0.008050383582138188
YearsWithCurrManager,0.012989590847221432
Age,0.015448967345063357
MonthlyIncome,0.024739122236129896
OverTime,0.039115256435634974
