feature,mean_importance
BusinessTravel,-0.0011025285288593922
YearsInCurrentRole,-0.0008145372682733743
MonthlyRate,-0.0008010050580488537
HourlyRate,-0.0007737919120680336
JobLevel,-0.0005144226458586032
PerformanceRating,0.0
Education,0.0
WorkLifeBalance,0.0
Gender,0.00010101723777922178
PercentSalaryHike,0.00028122548617560695
DistanceFromHome,0.00048091704550838886
EducationField,0.0007752320034337568
JobInvolvement,0.0007795123820480643
TrainingTimesLastYear,0.0008058405684717718
DailyRate,0.000982388261701017
EmployeeNumber,0.0013008507416828463
JobRole,0.0014495978023511325
MaritalStatus,0.0022534332220794486
JobSatisfaction,0.0026448891637244508
Department,0.003374905394725103
YearsSinceLastPromotion,0.004107644601891169
RelationshipSatisfaction,0.004541559681856299
YearsAtCompany,0.004753504551610876
MonthlyIncome,0.005467934701049504
NumCompaniesWorked,0.0069001196062462465
Age,0.0074375831805228556
TotalWorkingYears,0.007482166674925894
YearsWithCurrManager,0.007653404506345596
EnvironmentSatisfaction,0.008259704944446888
StockOptionLevel,0.010441031021606807
OverTime,0.027871598786607797
