feature,mean_importance
MaritalStatus,-0.0026580582952875466
MonthlyRate,-0.002051082431659934
Education,-0.0015041413239645807
EmployeeNumber,-0.000739669077974503
DailyRate,-0.0006943967758768155
Department,-0.0005152814944141326
PerformanceRating,0.0
Gender,0.0001387721629905969
PercentSalaryHike,0.00021254723975384638
EducationField,0.00045296831511916215
YearsAtCompany,0.0016323045311817052
TrainingTimesLastYear,0.0022963287224208374
YearsSinceLastPromotion,0.002404070609436493
YearsInCurrentRole,0.002840908181124602
WorkLifeBalance,0.00292212145257158
JobInvolvement,0.004276605404337097
RelationshipSatisfaction,0.0043733697935462775
EnvironmentSatisfaction,0.004470203256675398
HourlyRate,0.0045767498550145945
Age,0.005490900580249347
JobLevel,0.005698328723890455
DistanceFromHome,0.00581383421096372
JobSatisfaction,0.006143880163203608
StockOptionLevel,0.006778904442592837
TotalWorkingYears,0.00714183095072819
BusinessTravel,0.0077418683441842885
JobRole,0.008263120290768654
YearsWithCurrManager,0.00852920603276377
NumCompaniesWorked,0.015507316967909524
MonthlyIncome,0.030213868894749828
OverTime,0.034729775815689666
