feature,mean_importance
YearsSinceLastPromotion,-0.005336146076835924
Gender,-0.0023306802109458345
EducationField,-0.0016225453844337823
MonthlyRate,-0.0016076457933833943
HourlyRate,-0.0007601216817701873
Education,-0.0004010877465462803
PerformanceRating,0.0
TrainingTimesLastYear,0.0001269415986864253
YearsInCurrentRole,0.0005129039345165953
PercentSalaryHike,0.0007141722429052421
MaritalStatus,0.0009779733306705674
JobInvolvement,0.0009795463038459573
TotalWorkingYears,0.0012577402057311394
Department,0.0014793981102270814
DailyRate,0.0018007210899587012
YearsAtCompany,0.0028609976309509565
DistanceFromHome,0.0032256099072604737
WorkLifeBalance,0.0037507203647753505
EmployeeNumber,0.00378224477323027
YearsWithCurrManager,0.004560186742752548
RelationshipSatisfaction,0.00626008176135735
BusinessTravel,0.006473329316774279
JobLevel,0.006609943415018127
EnvironmentSatisfaction,0.0073582518173818
JobRole,0.007705197124391594
JobSatisfaction,0.008787673381429573
NumCompaniesWorked,0.011109788243294172
StockOptionLevel,0.013614737897904317
Age,0.01451403093979119
MonthlyIncome,0.026399612753835178
OverTime,0.056986910075853416
