feature,mean_importance
HourlyRate,-0.0024225579810851273
DailyRate,-0.002016961465164857
JobSatisfaction,-0.0008280747382526821
YearsAtCompany,-0.000693923479537728
YearsInCurrentRole,-0.00024885775850147507
Department,-0.0001873371742606489
EducationField,-8.976131703994917e-05
JobInvolvement,-7.957428154682366e-05
Education,-7.343396039717342e-05
PercentSalaryHike,-3.3520376038664865e-05
PerformanceRating,0.0
Gender,6.777959299852921e-06
MonthlyRate,7.977106245844467e-05
EmployeeNumber,0.00020705858316004687
RelationshipSatisfaction,0.0006517690366916962
BusinessTravel,0.000878010176797639
MaritalStatus,0.0011205970112312946
WorkLifeBalance,0.001245367344302284
TrainingTimesLastYear,0.0015088268231083668
YearsSinceLastPromotion,0.001763836857699963
DistanceFromHome,0.002514619002152474
NumCompaniesWorked,0.0025588848477227422
TotalWorkingYears,0.002730990958838708
YearsWithCurrManager,0.003890460848663224
JobLevel,0.006208399072985727
EnvironmentSatisfaction,0.006654497385180836
StockOptionLevel,0.00850360591133097
JobRole,0.00992177787648183
Age,0.010662265978775131
MonthlyIncome,0.026902468618661947
OverTime,0.0668667362003384
