feature,mean_importance
DailyRate,-0.0018631594351177449
HourlyRate,-0.0016505978096756579
EmployeeNumber,-0.0016338325892990113
RelationshipSatisfaction,-0.0015755620862981101
YearsInCurrentRole,-0.0013628169217539843
JobInvolvement,-0.000950676162285824
MonthlyRate,-0.0004946517248877625
TrainingTimesLastYear,-0.000275269711538717
PerformanceRating,0.0
Education,0.00014284723175828073
Gender,0.00024057434884297013
EducationField,0.00039843309968717877
WorkLifeBalance,0.000774850558571949
YearsAtCompany,0.0007879711828971848
JobSatisfaction,0.0011736987290845268
BusinessTravel,0.0014926227806942084
PercentSalaryHike,0.0016300579560355355
JobLevel,0.0018744648165641142
JobRole,0.002158241609368383
DistanceFromHome,0.0023144172324017775
YearsWithCurrManager,0.0025502615796469284
TotalWorkingYears,0.0033845671300001268
YearsSinceLastPromotion,0.0035934001408534978
MonthlyIncome,0.005032933454529353
Age,0.005197205937476001
MaritalStatus,0.0054526390073006414
Department,0.005649542899643168
NumCompaniesWorked,0.005948440163623736
StockOptionLevel,0.006557277603299716
EnvironmentSatisfaction,0.007596412341941128
OverTime,0.01968918146242251
