feature,mean_importance
MonthlyRate,-0.002668538822465738
PercentSalaryHike,-0.0014078281042888773
Education,-0.0013361683956048087
MaritalStatus,-0.0007504514054852307
EducationField,-0.00044121989838155076
JobInvolvement,-0.00036753926766535104
PerformanceRating,0.0
EmployeeNumber,2.7967181983812316e-05
TotalWorkingYears,8.393977068734681e-05
HourlyRate,0.0004167215987464501
RelationshipSatisfaction,0.0005969904542047488
YearsInCurrentRole,0.0006252599311109442
TrainingTimesLastYear,0.0008373334192273152
Gender,0.0011645260442256222
EnvironmentSatisfaction,0.002769503649876326
WorkLifeBalance,0.004368871261561669
DailyRate,0.004447413691658087
Department,0.004624237424910171
NumCompaniesWorked,0.004674975526372316
BusinessTravel,0.0046904200392407945
YearsSinceLastPromotion,0.004874292214334985
DistanceFromHome,0.005527266972459466
JobSatisfaction,0.006170485963151484
YearsAtCompany,0.006861820362130888
JobRole,0.006904018216249697
JobLevel,0.008371433717105248
Age,0.009603442485817126
StockOptionLevel,0.01102252361655015
YearsWithCurrManager,0.012613109432683988
MonthlyIncome,0.022203448860899432
OverTime,0.03375273405636281
