feature,mean_importance
EmployeeNumber,-0.004332030068652104
HourlyRate,-0.002630146358714713
EnvironmentSatisfaction,-0.0024280119869642403
EducationField,-0.000662376331844583
PercentSalaryHike,-0.00026319580748598306
MaritalStatus,-0.00019505468090068588
MonthlyRate,0.0002957891755613562
PerformanceRating,0.0002997010664573474
Gender,0.000555578633554199
Education,0.0005852622718266586
YearsInCurrentRole,0.0017315247113480758
JobSatisfaction,0.002059462748155827
DailyRate,0.0025104436796962505
TotalWorkingYears,0.002918810818908124
JobInvolvement,0.00301681864261476
Department,0.0032415517594963196
JobRole,0.004034830614259089
BusinessTravel,0.00410319003943147
NumCompaniesWorked,0.004155420872016047
YearsSinceLastPromotion,0.00441104815563167
JobLevel,0.0044554494596527605
RelationshipSatisfaction,0.0045816063231508
YearsAtCompany,0.004609841892589206
WorkLifeBalance,0.00478074872507247
TrainingTimesLastYear,0.005456974136140047
YearsWithCurrManager,0.005750486183943304
StockOptionLevel,0.005936852371936174
DistanceFromHome,0.006118253158796938
Age,0.012234352093833311
MonthlyIncome,0.018640651507332618
OverTime,0.04440850332943932
