feature,mean_importance
HourlyRate,-0.003984873652053289
MonthlyRate,-0.00343242270303038
DailyRate,-0.0024100355104337166
EmployeeNumber,-0.002009052543251366
Gender,-0.0012019849659095972
EducationField,-0.001119448516981658
YearsAtCompany,-0.0005944705423607588
Education,-6.801265765078446e-05
PerformanceRating,0.0
YearsInCurrentRole,0.0001175616353295883
JobInvolvement,0.0003527368804791653
WorkLifeBalance,0.00045688201707587693
PercentSalaryHike,0.0004892503147593596
TrainingTimesLastYear,0.0010555513600124522
RelationshipSatisfaction,0.0016964381812195617
MaritalStatus,0.0023895575497819843
Department,0.002932155258129632
BusinessTravel,0.002945554626996716
JobSatisfaction,0.002949133028340356
JobRole,0.0033531095631973984
YearsWithCurrManager,0.003382156792289881
TotalWorkingYears,0.0036622158398988414
YearsSinceLastPromotion,0.003784897968673884
DistanceFromHome,0.00484845496580103
NumCompaniesWorked,0.0055962685319048576
EnvironmentSatisfaction,0.006160978218374991
JobLevel,0.006979743136796923
StockOptionLevel,0.008508136738499617
Age,0.011760940906811424
MonthlyIncome,0.018346409657803375
OverTime,0.052189246743954656
