feature,mean_importance
HourlyRate,-0.01425110086993634
JobInvolvement,-0.001379991546106496
JobLevel,-0.0005032244036043077
EmployeeNumber,-0.00045085300630234306
PerformanceRating,0.0
TotalWorkingYears,0.00043631823805860835
Education,0.001632157094680209
Gender,0.001752166113238507
YearsInCurrentRole,0.0021970274700832794
DailyRate,0.0031669662394791078
EducationField,0.0049691643925855455
BusinessTravel,0.005495058053349167
JobSatisfaction,0.007495792951830604
PercentSalaryHike,0.007694122154313321
MaritalStatus,0.009761900307824044
Department,0.011724157120541201
TrainingTimesLastYear,0.01204214330821769
YearsAtCompany,0.013140431346509562
WorkLifeBalance,0.013277465345913165
YearsWithCurrManager,0.014089426805622474
JobRole,0.015087950493263003
MonthlyRate,0.01581600379627085
EnvironmentSatisfaction,0.016660275333859408
DistanceFromHome,0.01759103047543471
StockOptionLevel,0.019137518115473408
YearsSinceLastPromotion,0.01986508758542984
NumCompaniesWorked,0.02046581747638927
RelationshipSatisfaction,0.0211184096175868
Age,0.02184195681609974
MonthlyIncome,0.03335423189892672
OverTime,0.06476308443456637
