feature,mean_importance
HourlyRate,-0.011813413463717804
JobSatisfaction,-0.009655088933350254
EmployeeNumber,-0.0053891897125189605
MonthlyRate,-0.00247294590276016
BusinessTravel,-0.002145052983295803
EnvironmentSatisfaction,-0.0007413130268718593
Gender,-4.7387574139456937e-05
PerformanceRating,0.0
EducationField,0.00041116670701307756
JobLevel,0.0007412625913457039
RelationshipSatisfaction,0.0007883256652203574
YearsInCurrentRole,0.001748852804932477
WorkLifeBalance,0.0023050810384274032
Department,0.003130369073970052
MaritalStatus,0.004158646376178521
TotalWorkingYears,0.004243063407444236
Education,0.005365369129170949
Age,0.005543583632353322
NumCompaniesWorked,0.005561425506407314
PercentSalaryHike,0.006043865557897943
StockOptionLevel,0.006308563704741521
DailyRate,0.006333187243186355
TrainingTimesLastYear,0.0063686866972752386
JobInvolvement,0.011189013816388737
YearsAtCompany,0.01123228214999289
YearsSinceLastPromotion,0.014660275902942877
JobRole,0.01806581797107999
YearsWithCurrManager,0.02040728575009333
DistanceFromHome,0.02600997926998889
MonthlyIncome,0.0380842506752946
OverTime,0.08098301260360527
