feature,mean_importance
PercentSalaryHike,-0.005535440371844902
MonthlyRate,-0.003905590015739491
EnvironmentSatisfaction,-0.0029014078068890226
YearsInCurrentRole,-0.002453634650357528
WorkLifeBalance,-0.0024082473824896256
JobSatisfaction,-0.002044106345487551
YearsAtCompany,-0.0016654060844766172
DistanceFromHome,-0.0011999902717296563
Education,-0.0009729413256979958
EmployeeNumber,-0.0008829264074904808
PerformanceRating,-0.0006688069484073634
RelationshipSatisfaction,-0.000621331785094914
YearsSinceLastPromotion,0.0003602176413437408
NumCompaniesWorked,0.0003868726402618039
Gender,0.000565026606982455
TrainingTimesLastYear,0.0007287646566012884
EducationField,0.001053745477536705
MaritalStatus,0.0011965773644298182
JobRole,0.0013901095384316498
HourlyRate,0.0018158676108368742
TotalWorkingYears,0.003964048128042519
JobInvolvement,0.004241846980226271
JobLevel,0.005783445912718743
YearsWithCurrManager,0.007469601366843481
StockOptionLevel,0.008362599493663813
BusinessTravel,0.008637026651609935
DailyRate,0.009156951096933907
Department,0.014432186394717739
Age,0.015053168443963417
OverTime,0.033422625070231436
MonthlyIncome,0.03909041583654269
