feature,mean_importance
HourlyRate,-0.004305913488207036
YearsInCurrentRole,-0.001345226058739668
JobSatisfaction,-0.0009684821411434675
TrainingTimesLastYear,-0.0008170549393408666
Gender,-0.0001839301429524043
EmployeeNumber,-0.00010837853530690778
PerformanceRating,0.0
Education,0.00038890007778035195
MonthlyRate,0.0007864761827492516
PercentSalaryHike,0.0011988788946853068
MaritalStatus,0.0012232350815147952
BusinessTravel,0.0029254182215655566
EducationField,0.003068079965774162
JobInvolvement,0.003162465639445622
DailyRate,0.005120409043719543
JobLevel,0.005759711425995706
EnvironmentSatisfaction,0.005800802439856856
StockOptionLevel,0.006378383269986488
JobRole,0.0066045430782891825
WorkLifeBalance,0.00789968959155487
RelationshipSatisfaction,0.008118468300079063
NumCompaniesWorked,0.00862149907408758
YearsAtCompany,0.00893972917763226
Department,0.009300482507700946
MonthlyIncome,0.009567253025310663
YearsWithCurrManager,0.009605693918579938
TotalWorkingYears,0.009723323053842626
YearsSinceLastPromotion,0.014496814056076923
Age,0.01515462411871139
DistanceFromHome,0.01984077677238789
OverTime,0.028591891055133135
