feature,mean_importance
EducationField,-0.0019671606638725914
MaritalStatus,-0.0015933093251079612
HourlyRate,-0.0004929847263283382
PerformanceRating,0.0
Gender,0.0
Education,0.0
YearsInCurrentRole,0.0009144673144911297
EmployeeNumber,0.0009853021646967996
MonthlyRate,0.0010222160521572321
NumCompaniesWorked,0.0010900326066927701
TotalWorkingYears,0.001106592425762376
PercentSalaryHike,0.001183130529277876
DailyRate,0.001185280408087208
JobSatisfaction,0.001200071602081887
WorkLifeBalance,0.001234031084499132
JobInvolvement,0.0020256284343479814
StockOptionLevel,0.002226814434019586
TrainingTimesLastYear,0.0026365020252322124
YearsSinceLastPromotion,0.0028146990145609396
RelationshipSatisfaction,0.0028209016145661846
Department,0.004226910763501623
YearsAtCompany,0.004267278982014155
BusinessTravel,0.004520785235480973
JobLevel,0.004979377248302719
DistanceFromHome,0.007241399320988151
EnvironmentSatisfaction,0.009338155843354378
Age,0.013143603969946382
JobRole,0.013904439582422812
YearsWithCurrManager,0.022882947542961118
MonthlyIncome,0.02342108590482155
OverTime,0.05241941440827101
