feature,mean_importance
Age,-0.005582493685343781
DailyRate,-0.005569607576603008
MonthlyRate,-0.005096390624605418
JobLevel,-0.0018249075064802668
Gender,-0.001279975765169783
Education,-0.0011949026685924903
WorkLifeBalance,-0.0011626642351657112
PerformanceRating,0.0
TotalWorkingYears,2.6313554711832055e-06
EducationField,0.0001628025701713609
EmployeeNumber,0.0004990095448509701
HourlyRate,0.0008341961312351654
YearsAtCompany,0.0009761034341100539
JobInvolvement,0.0010358394546541416
BusinessTravel,0.001142722537935581
YearsInCurrentRole,0.002675670712142153
StockOptionLevel,0.0027487080550135158
PercentSalaryHike,0.004078282302954273
TrainingTimesLastYear,0.004080117985965614
MonthlyIncome,0.004926523760202828
JobRole,0.006247371147266034
JobSatisfaction,0.007412860012961475
RelationshipSatisfaction,0.009244108911682137
EnvironmentSatisfaction,0.010070445071195644
DistanceFromHome,0.010844845383755086
YearsSinceLastPromotion,0.011567683034393284
YearsWithCurrManager,0.011628788384436173
MaritalStatus,0.015953843565118208
Department,0.017392597901157457
NumCompaniesWorked,0.018948662075082046
OverTime,0.04259577085498607
