feature,mean_importance
MaritalStatus,-0.011830986528116438
TotalWorkingYears,-0.00751482643224356
HourlyRate,-0.0065842248243306424
EducationField,-0.006391806402923306
JobInvolvement,-0.002667810043859753
DistanceFromHome,-0.0020515595416950804
PercentSalaryHike,-0.0010134753295212074
BusinessTravel,-0.0006808295344735149
YearsInCurrentRole,-0.0006730009762883516
Gender,-0.0006637059157164283
StockOptionLevel,-0.00018880492454185216
PerformanceRating,-7.12268776831948e-05
Education,2.181750418850381e-06
MonthlyRate,0.0002835353798969709
NumCompaniesWorked,0.0009368816057858997
JobSatisfaction,0.0018862631092243065
EmployeeNumber,0.0037538422383991965
JobLevel,0.0046557070996079645
WorkLifeBalance,0.004721126376966445
YearsAtCompany,0.004746276684530137
TrainingTimesLastYear,0.005594215767142618
RelationshipSatisfaction,0.005787418710793357
DailyRate,0.005856561648616076
EnvironmentSatisfaction,0.010199228088468936
YearsSinceLastPromotion,0.011074674048896116
JobRole,0.012115950582713742
Department,0.012578627233398509
Age,0.014647654991803127
YearsWithCurrManager,0.030642954336554708
OverTime,0.04293444665376541
MonthlyIncome,0.0478266676757599
