feature,mean_importance
StockOptionLevel,-0.014359260551237396
EmployeeNumber,-0.008725596484323384
PercentSalaryHike,-0.007852139567133853
JobSatisfaction,-0.005935554923231412
NumCompaniesWorked,-0.0044179081710829515
Gender,-0.003311049024124879
Education,-0.0032348547209267386
EducationField,-0.0026920789459872196
Age,-0.002678103492657602
YearsAtCompany,-0.002384898201023733
MonthlyRate,-0.0017803406684639088
PerformanceRating,0.0
DailyRate,3.6049095152124176e-05
YearsInCurrentRole,0.0004857607703553146
WorkLifeBalance,0.0014926054511690712
Department,0.001974226736825313
TrainingTimesLastYear,0.0022698457217424583
HourlyRate,0.002505153900086232
TotalWorkingYears,0.002882651542870762
MaritalStatus,0.003318293986374532
JobLevel,0.003487340745306944
BusinessTravel,0.005298989406342413
RelationshipSatisfaction,0.007031282550996698
EnvironmentSatisfaction,0.0076692522383345115
YearsWithCurrManager,0.008908047158410504
YearsSinceLastPromotion,0.01182965758442307
DistanceFromHome,0.01247081443262985
JobInvolvement,0.012526644085343219
JobRole,0.01581687564059685
MonthlyIncome,0.024211202598298797
OverTime,0.06177041150271695
